loss,mean_squared_error,val_loss,val_mean_squared_error,lr
0.039209123700857,0.039209127426147,0.038465034216642,0.038465034216642,0.000000064000005
0.039209123700857,0.039209127426147,0.038464985787868,0.038464985787868,0.000000064000005
0.039209123700857,0.039209127426147,0.046735383570194,0.046735379844904,0.000000064000005
0.039209123700857,0.039209127426147,0.038465000689030,0.038464996963739,0.000000012800001
0.039209123700857,0.039209127426147,0.038464918732643,0.038464918732643,0.000000012800001
0.039209123700857,0.039209127426147,0.038464892655611,0.038464896380901,0.000000012800001
0.039209123700857,0.039209127426147,0.038465000689030,0.038464996963739,0.000000012800001
0.039209123700857,0.039209127426147,0.040421161800623,0.040421165525913,0.000000002560000
0.039209123700857,0.039209127426147,0.038464963436127,0.038464963436127,0.000000002560000
0.039209123700857,0.039209127426147,0.038465049117804,0.038465045392513,0.000000002560000
0.039209123700857,0.039209127426147,0.038465015590191,0.038465011864901,0.000000002560000
0.039209123700857,0.039209127426147,0.038464955985546,0.038464955985546,0.000000000512000
0.039209123700857,0.039209127426147,0.038464922457933,0.038464929908514,0.000000000512000
0.039209123700857,0.039209127426147,0.038464918732643,0.038464926183224,0.000000000512000
0.039209123700857,0.039209127426147,0.038464907556772,0.038464911282063,0.000000000512000
0.039209123700857,0.039209127426147,0.038464948534966,0.038464952260256,0.000000000102400
0.039209123700857,0.039209127426147,0.038465030491352,0.038465037941933,0.000000000102400
0.039209123700857,0.039209127426147,0.038464959710836,0.038464963436127,0.000000000102400
0.039209123700857,0.039209127426147,0.038464918732643,0.038464929908514,0.000000000102400
0.039209123700857,0.039209127426147,0.038464955985546,0.038464967161417,0.000000000020480
0.039209123700857,0.039209127426147,0.038461569696665,0.038461580872536,0.000000000020480
0.039209123700857,0.039209127426147,0.038464874029160,0.038464888930321,0.000000000020480
0.039209123700857,0.039209127426147,0.038464985787868,0.038465000689030,0.000000000020480
0.039209123700857,0.039209127426147,0.038464948534966,0.038464955985546,0.000000000004096
0.039209123700857,0.039209127426147,0.038464996963739,0.038465000689030,0.000000000004096
0.039209123700857,0.039209127426147,0.038464933633804,0.038464937359095,0.000000000004096
0.039209123700857,0.039209127426147,0.038464900106192,0.038464903831482,0.000000000004096
0.039209123700857,0.039209127426147,0.038465011864901,0.038465011864901,0.000000000000819
0.039209123700857,0.039209127426147,0.038465078920126,0.038465082645416,0.000000000000819
0.039209123700857,0.039209127426147,0.038465052843094,0.038465056568384,0.000000000000819
0.039209123700857,0.039209127426147,0.038464922457933,0.038464918732643,0.000000000000819
0.039209123700857,0.039209127426147,0.038465000689030,0.038465000689030,0.000000000000164
0.039209123700857,0.039209127426147,0.038464989513159,0.038464985787868,0.000000000000164
0.039209123700857,0.039209127426147,0.046735323965549,0.046735335141420,0.000000000000164
0.039209123700857,0.039209127426147,0.038464941084385,0.038464933633804,0.000000000000164
0.039209123700857,0.039209127426147,0.038464933633804,0.038464929908514,0.000000000000033
0.039209123700857,0.039209127426147,0.038464922457933,0.038464918732643,0.000000000000033
0.039209123700857,0.039209127426147,0.038465000689030,0.038464989513159,0.000000000000033
0.039209123700857,0.039209127426147,0.038464952260256,0.038464941084385,0.000000000000033
0.039209123700857,0.039209127426147,0.038464926183224,0.038464926183224,0.000000000000007
0.039209123700857,0.039209127426147,0.038464959710836,0.038464952260256,0.000000000000007
0.039209123700857,0.039209127426147,0.038464903831482,0.038464903831482,0.000000000000007
0.039209123700857,0.039209127426147,0.038464989513159,0.038464989513159,0.000000000000007
0.039209123700857,0.039209127426147,0.038464989513159,0.038464982062578,0.000000000000001
0.039209123700857,0.039209127426147,0.038465015590191,0.038465008139610,0.000000000000001
0.039209123700857,0.039209127426147,0.038465015590191,0.038465011864901,0.000000000000001
0.039209123700857,0.039209127426147,0.038464926183224,0.038464926183224,0.000000000000001
0.039209123700857,0.039209127426147,0.038464952260256,0.038464948534966,0.000000000000000
0.039209123700857,0.039209127426147,0.038464993238449,0.038464993238449,0.000000000000000
0.039209123700857,0.039209127426147,0.038461573421955,0.038461577147245,0.000000000000000
0.039209123700857,0.039209127426147,0.038464982062578,0.038464982062578,0.000000000000000
0.039209123700857,0.039209127426147,0.038464870303869,0.038464874029160,0.000000000000000
0.039209123700857,0.039209127426147,0.038464918732643,0.038464918732643,0.000000000000000
0.039209123700857,0.039209127426147,0.038464993238449,0.038464993238449,0.000000000000000
0.039209123700857,0.039209127426147,0.038464959710836,0.038464959710836,0.000000000000000
0.039209123700857,0.039209127426147,0.038465004414320,0.038465000689030,0.000000000000000
0.039209123700857,0.039209127426147,0.038461577147245,0.038461569696665,0.000000000000000
0.039209123700857,0.039209127426147,0.038465034216642,0.038465034216642,0.000000000000000
